"match_id","season_year","tour_type","tour_type_human","date_timestamp","date_human","tournament","round","surface","surface_id","status","status_extra","home_name","away_name","home_id","away_id","home_rank","away_rank","home_points","away_points","winner_code","home_set_score","away_set_score","home_set_1_score","away_set_1_score","home_set_2_score","away_set_2_score","home_set_3_score","away_set_3_score","home_set_4_score","away_set_4_score","home_set_5_score","away_set_5_score","home_odds_match_winner","away_odds_match_winner","home_odds_first_set_winner","away_odds_first_set_winner","home_aces","away_aces","home_double_faults","away_double_faults","home_service_points_won_perc","away_service_points_won_perc","home_return_points_won_perc","away_return_points_won_perc","home_break_points_won_perc","away_break_points_won_perc","home_break_points_saved_perc","away_break_points_saved_perc"
"39942778",2026,2,"WTA Tour",1773940500,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Jones F.","Williams V.","794930","969718",93,554,806,93,1,2,0,7,5,7,5,"","","","","","",1.5,2.63,1.53,2.5,2,3,5,7,60,53,47,40,45.45454545454545,37.5,62.5,54.54545454545454
"24701873",2026,2,"WTA Tour",1773942900,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Golubic V.","Stearns P.","988932","688846",84,47,864,1237,2,0,2,6,7,4,6,"","","","","","",3.2,1.36,2.75,1.44,4,5,2,1,59,67,33,41,50,30,70,50
"30099683",2026,2,"WTA Tour",1773946800,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Tagger L.","Seidel E.","287133","631483",115,86,708,845,1,2,1,6,7,6,4,7,5,"","","","",1.67,2.2,1.73,2.1,6,2,3,7,61,57,43,39,62.5,37.5,62.5,37.5
"43890327",2026,2,"WTA Tour",1773947400,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Arango E.","Selekhmeteva O.","741705","825397",108,71,737,917,2,1,2,3,6,6,4,3,6,"","","","",3,1.4,2.75,1.44,1,2,2,9,49,56,44,51,35.714285714285715,38.88888888888889,61.111111111111114,64.28571428571429
"47483078",2026,2,"WTA Tour",1773951000,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Li A.","Birrell K.","619460","851560",39,70,1333,915,1,2,1,6,2,2,6,6,3,"","","","",2,1.8,2,1.8,7,1,3,5,67,57,43,33,28.57142857142857,75,25,71.42857142857143
"32775956",2026,2,"WTA Tour",1773951300,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Tjen J.","Putintseva Y.","797291","133650",39,76,1341,871,2,1,2,6,3,3,6,4,6,"","","","",1.73,2.1,1.73,2.1,12,2,9,0,60,65,35,40,33.33333333333333,37.5,62.5,66.66666666666666
"22076361",2026,2,"WTA Tour",1773953400,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Baptiste H.","Maria T.","987862","913730",43,59,1274,1069,1,2,0,7,5,6,2,"","","","","","",1.2,4.5,1.3,3.5,4,3,4,4,70,48,52,30,50,100,0,50
"48009703",2026,2,"WTA Tour",1773956400,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","McNally C.","Masarova R.","520895","149280",72,113,903,730,1,2,0,6,2,7,5,"","","","","","",1.73,2.1,1.8,2,0,3,4,2,68,60,40,32,44.44444444444444,33.33333333333333,66.66666666666666,55.55555555555556
"66479480",2026,2,"WTA Tour",1773957600,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Sierra S.","Rakhimova K.","519047","568609",63,82,1000,869,2,0,2,1,6,3,6,"","","","","","",2.75,1.44,2.63,1.5,3,1,3,4,43,70,30,57,33.33333333333333,100,0,66.66666666666666
"52363207",2026,2,"WTA Tour",1773958200,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Yastremska D.","Krueger A.","813190","701534",52,82,1170,849,1,2,1,2,6,6,4,7,5,"","","","",2.1,1.73,2.1,1.73,6,7,6,10,61,63,38,39,44.44444444444444,36.36363636363637,63.63636363636363,55.55555555555556
"66361125",2026,2,"WTA Tour",1773958200,"19 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Linette M.","Swiatek I.","684064","139227",50,3,1209,7413,1,2,1,1,6,7,5,6,3,"","","","",17,1.02,10,1.06,5,4,4,3,65,69,31,35,25,50,50,75
"18444589",2026,2,"WTA Tour",1773959400,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Sun L.","Townsend T.","460138","948848",111,80,735,874,2,0,2,6,7,3,6,"","","","","","",2.38,1.57,2.3,1.62,7,9,1,2,71,81,19,29,0,50,50,100
"64898556",2026,2,"WTA Tour",1773960000,"19 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Jacquemot E.","Bouzkova M.","973113","369605",62,32,1021,1425,2,0,2,2,6,2,6,"","","","","","",3.5,1.3,3,1.4,0,0,3,4,45,67,33,55,14.285714285714285,71.42857142857143,28.57142857142857,85.71428571428571
"19636290",2026,2,"WTA Tour",1773963600,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Ruse G.","Ruzic A.","275310","651454",74,57,892,1075,1,2,0,7,5,7,6,"","","","","","",1.62,2.3,1.67,2.2,7,1,4,4,64,54,46,36,44.44444444444444,30,70,55.55555555555556
"23774889",2026,2,"WTA Tour",1773964500,"19 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Jones E.","Fruhvirtova L.","993262","334255",147,121,532,685,1,2,1,3,6,7,6,7,6,"","","","",2,1.8,2,1.8,2,3,1,7,51,52,48,49,60,38.88888888888889,61.111111111111114,40
"20551358",2026,2,"WTA Tour",1773964800,"20 Mar 2026","Miami WTA","1/64-finals","hard",1,"FINISHED","FINISHED","Brady J.","Stephens S.","359973","441252",801,780,40,43,2,0,2,4,6,2,6,"","","","","","",1.44,2.75,1.53,2.5,1,1,0,2,57,69,31,43,0,60,40,100
"23510756",2026,2,"WTA Tour",1773974700,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Andreeva M.","Kessler M.","727666","421789",10,51,3066,1168,1,2,1,6,1,6,7,6,1,"","","","",1.2,4.5,1.29,3.75,6,2,4,6,67,50,50,33,70,50,50,30
"36779170",2026,2,"WTA Tour",1774017600,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Noskova L.","Cirstea S.","187314","600745",13,35,2801,1374,2,1,2,2,6,6,3,4,6,"","","","",1.73,2.1,1.8,2,9,7,6,4,55,59,41,45,30.76923076923077,31.25,68.75,69.23076923076923
"85318343",2026,2,"WTA Tour",1774017600,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Sonmez Z.","Bencic B.","337480","218416",83,12,866,2803,2,0,2,3,6,2,6,"","","","","","",4,1.25,3.4,1.33,3,0,1,2,45,68,32,55,100,83.33333333333334,16.666666666666664,0
"46403109",2026,2,"WTA Tour",1774017600,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Blinkova A.","Mboko V.","126226","844223",92,9,820,3351,2,0,2,2,6,0,6,"","","","","","",10,1.06,5.5,1.14,0,4,4,1,31,63,37,69,50,100,0,50
"61676940",2026,2,"WTA Tour",1774017900,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Shnaider D.","Valentova T.","425446","922335",20,49,1898,1217,1,2,0,7,6,7,6,"","","","","","",1.91,1.91,1.91,1.91,0,2,5,8,61,57,43,39,30,50,50,70
"73444117",2026,2,"WTA Tour",1774017900,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Kalinskaya A.","Zakharova A.","393113","926087",21,74,1868,899,2,1,2,6,3,1,6,5,7,"","","","",1.4,3,1.44,2.75,2,1,4,3,59,62,38,41,33.33333333333333,40,60,66.66666666666666
"23961214",2026,2,"WTA Tour",1774024800,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Anisimova A.","Tomljanovic A.","324536","389789",6,81,6180,872,1,2,1,6,1,5,7,6,4,"","","","",1.13,6,1.22,4.33,2,2,4,11,50,45,55,50,64.28571428571429,75,25,35.714285714285715
"93325394",2026,2,"WTA Tour",1774029900,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Sakkari M.","Parks A.","710062","663060",33,105,1410,764,2,0,2,3,6,3,6,"","","","","","",1.3,3.5,1.4,3,0,5,3,4,60,65,35,40,0,33.33333333333333,66.66666666666666,100
"94620051",2026,2,"WTA Tour",1774030800,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","RETIRED","Boulter K.","Tauson C.","970027","359411",67,16,957,2095,1,1,1,6,7,6,4,1,0,"","","","",2.5,1.53,2.38,1.57,1,6,7,4,59,52,48,41,57.14285714285714,50,50,42.857142857142854
"44653977",2026,2,"WTA Tour",1774038000,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","RETIRED","Starodubtseva Y.","Bucsa C.","976242","480371",108,30,751,1446,1,1,0,6,2,3,2,"","","","","","",2.5,1.53,2.3,1.62,2,0,1,3,63,44,56,37,80,25,75,20
"73762415",2026,2,"WTA Tour",1774038600,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Muchova K.","Osorio C.","563551","769396",14,58,2668,1071,1,2,1,4,6,6,2,7,5,"","","","",1.3,3.5,1.4,3,6,0,4,13,67,55,45,33,31.25,60,40,68.75
"37465040",2026,2,"WTA Tour",1774038600,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Kalieva E.","Mertens E.","766060","809758",154,19,484,1936,2,0,2,2,6,0,6,"","","","","","",5.5,1.14,4.33,1.22,0,7,8,3,43,75,25,57,0,55.55555555555556,44.44444444444444,100
"34107080",2026,2,"WTA Tour",1774038600,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Townsend T.","Paolini J.","948848","324333",80,7,874,4232,2,1,2,3,6,6,1,2,6,"","","","",2.2,1.67,2.1,1.73,5,3,0,1,62,60,40,38,33.33333333333333,66.66666666666666,33.33333333333333,66.66666666666666
"33834886",2026,2,"WTA Tour",1774040400,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Cocciaretto E.","Gauff C.","121013","296713",44,4,1255,6748,2,1,2,6,3,4,6,3,6,"","","","",5,1.17,4,1.25,4,2,4,11,56,62,38,44,50,35.714285714285715,64.28571428571429,50
"93984389",2026,2,"WTA Tour",1774041900,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Baptiste H.","Samsonova L.","987862","286370",45,22,1244,1845,1,2,0,6,3,7,5,"","","","","","",1.8,2,1.91,1.91,6,0,3,9,55,46,54,45,85.71428571428571,57.14285714285714,42.857142857142854,14.285714285714285
"35087145",2026,2,"WTA Tour",1774044000,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Ostapenko J.","Yastremska D.","762485","813190",24,54,1655,1140,1,2,0,6,4,6,4,"","","","","","",1.62,2.3,1.67,2.2,2,2,4,4,66,61,39,34,50,20,80,50
"15032901",2026,2,"WTA Tour",1774047000,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Alexandrova E.","Tagger L.","558914","287133",11,115,2918,708,1,2,0,6,3,6,3,"","","","","","",1.4,3,1.5,2.63,2,4,2,2,69,55,45,31,57.14285714285714,100,0,42.857142857142854
"13423334",2026,2,"WTA Tour",1774050300,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","McNally C.","Wang Xin.","520895","600494",72,34,903,1383,1,2,1,6,4,1,6,6,0,"","","","",1.8,2,1.8,2,1,3,2,4,66,53,47,34,45.45454545454545,75,25,54.54545454545454
"55291070",2026,2,"WTA Tour",1774050300,"20 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Svitolina E.","Jones E.","568896","993262",8,147,4020,532,1,2,0,6,2,6,4,"","","","","","",1.07,9,1.14,5.5,9,1,2,1,69,59,41,31,42.857142857142854,0,100,57.14285714285714
"87279369",2026,2,"WTA Tour",1774052400,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Rakhimova K.","Kostyuk M.","568609","756180",82,28,869,1528,2,0,2,2,6,4,6,"","","","","","",4,1.25,3.4,1.33,0,5,5,7,45,59,41,55,60,46.15384615384615,53.84615384615385,40
"53318233",2026,2,"WTA Tour",1774052700,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Sabalenka A.","Li A.","716715","619460",1,39,11025,1333,1,2,0,7,6,6,4,"","","","","","",1.03,15,1.08,8,5,6,1,0,66,63,37,34,20,33.33333333333333,66.66666666666666,80
"49392404",2026,2,"WTA Tour",1774057800,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Stearns P.","Cristian J.","688846","885728",47,36,1237,1367,2,0,2,4,6,5,7,"","","","","","",1.62,2.3,1.67,2.2,3,6,5,2,54,60,40,46,50,62.5,37.5,50
"24214813",2026,2,"WTA Tour",1774059900,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Rybakina E.","Putintseva Y.","350535","133650",2,75,7783,896,1,2,0,6,3,6,3,"","","","","","",1.11,6.5,1.2,4.5,9,1,2,0,68,54,46,32,50,33.33333333333333,66.66666666666666,50
"77708623",2026,2,"WTA Tour",1774105500,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Jovic I.","Badosa P.","388459","695399",17,100,2070,797,1,2,0,6,2,6,1,"","","","","","",1.57,2.38,1.67,2.2,2,3,0,10,63,43,57,37,42.857142857142854,14.285714285714285,85.71428571428571,57.14285714285714
"21006925",2026,2,"WTA Tour",1774105800,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Fernandez L.","Selekhmeteva O.","914953","825397",25,71,1598,912,1,2,1,7,6,3,6,6,1,"","","","",1.5,2.63,1.57,2.38,3,2,5,6,58,57,43,42,50,30.76923076923077,69.23076923076923,50
"51044407",2026,2,"WTA Tour",1774109400,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","RETIRED","Jones F.","Pegula J.","794930","814118",93,5,815,6678,2,0,1,1,6,0,3,"","","","","","",17,1.02,8,1.08,1,5,0,0,32,80,20,68,"",100,0,""
"42906496",2026,2,"WTA Tour",1774111200,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Zheng Q.","Stephens S.","809492","441252",26,717,1553,54,1,2,0,6,3,6,2,"","","","","","",1.13,6,1.2,4.5,7,1,3,4,73,51,49,27,66.66666666666666,100,0,33.33333333333333
"25574693",2026,2,"WTA Tour",1774114500,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Ruse G.","Keys M.","275310","731934",73,18,900,2026,2,0,2,0,6,3,6,"","","","","","",3,1.4,2.63,1.5,0,2,4,0,48,72,28,52,0,44.44444444444444,55.55555555555556,100
"74099943",2026,2,"WTA Tour",1774115400,"21 Mar 2026","Miami WTA","1/32-finals","hard",1,"FINISHED","FINISHED","Gibson T.","Osaka N.","828867","714334",68,15,950,2434,1,2,0,7,5,6,4,"","","","","","",2.75,1.44,2.5,1.53,5,13,4,1,69,67,33,31,50,0,100,50
"73111473",2026,2,"WTA Tour",1774116900,"21 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Shnaider D.","Bencic B.","425446","218416",20,12,1898,2803,2,0,2,3,6,3,6,"","","","","","",3.2,1.36,2.75,1.44,0,2,4,1,59,68,32,41,0,75,25,100
"38635558",2026,2,"WTA Tour",1774117200,"21 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Andreeva M.","Bouzkova M.","727666","369605",10,32,3066,1425,1,2,0,7,6,6,2,"","","","","","",1.17,5,1.25,4,1,1,2,4,61,51,49,39,71.42857142857143,42.857142857142854,57.14285714285714,28.57142857142857
"23778119",2026,2,"WTA Tour",1774120200,"21 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Anisimova A.","Starodubtseva Y.","324536","976242",6,108,6180,751,1,2,0,6,4,6,2,"","","","","","",1.1,7,1.2,4.5,3,0,2,3,63,47,53,37,62.5,66.66666666666666,33.33333333333333,37.5
"18700817",2026,2,"WTA Tour",1774122000,"21 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Zakharova A.","Mboko V.","926087","844223",74,9,899,3351,2,0,2,1,6,5,7,"","","","","","",5.5,1.14,4.33,1.22,1,4,4,5,56,73,27,44,0,50,50,100
"69651300",2026,2,"WTA Tour",1774123500,"21 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Muchova K.","Boulter K.","563551","970027",14,67,2668,957,1,2,0,6,3,7,5,"","","","","","",1.25,4,1.33,3.4,6,1,1,3,71,61,39,29,60,25,75,40
"62642428",2026,2,"WTA Tour",1774125600,"21 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Cirstea S.","Mertens E.","600745","809758",35,19,1374,1936,1,2,0,6,3,6,2,"","","","","","",2,1.8,2,1.8,3,2,0,2,62,56,44,38,36.36363636363637,14.285714285714285,85.71428571428571,63.63636363636363
"77503912",2026,2,"WTA Tour",1774125900,"21 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Eala A.","Linette M.","261807","684064",29,50,1525,1209,1,2,0,6,3,7,6,"","","","","","",1.67,2.2,1.73,2.1,1,1,2,2,73,64,36,27,40,50,50,60
"11521109",2026,2,"WTA Tour",1774134900,"21 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Parks A.","Gauff C.","663060","296713",105,4,764,6748,2,1,2,6,3,0,6,1,6,"","","","",6.5,1.11,4.5,1.2,5,6,8,8,49,60,40,51,12.5,46.15384615384615,53.84615384615385,87.5
"98825237",2026,4,"WTA Chall",1774173900,"22 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Noha Akugue N.","Liu M.","302517","258616",193,1201,378,10,1,2,0,6,2,6,3,"","","","","","",1.02,11,1.05,8.5,0,0,3,0,71,47,53,29,80,25,75,20
"93240238",2026,4,"WTA Chall",1774173900,"22 Mar 2026","Dubrovnik Chall. Women - Qualification","","clay",2,"FINISHED","CANCELED","Petkovic A.","Grant T. C.","267472","439600","",267,"",255,"","","","","","","","","","","","","",7.5,1.07,5.5,1.13,0,0,0,0,0,0,0,0,"","","",""
"14991270",2026,4,"WTA Chall",1774173900,"22 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Piter K.","Ristic M.","570872","111423",1102,270,14,250,2,0,2,2,6,4,6,"","","","","","",6.5,1.1,5,1.14,2,2,3,3,45,60,40,55,42.857142857142854,66.66666666666666,33.33333333333333,57.14285714285714
"99952763",2026,4,"WTA Chall",1774176000,"22 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Wuerth T.","Kozak V.","605419","315188",231,"",309,"",1,2,0,6,1,6,1,"","","","","","",1.01,15,1.02,10.5,2,0,1,5,61,33,67,39,60,25,75,40
"74987535",2026,4,"WTA Chall",1774179600,"22 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Bassols M.","Niemeier J.","569469","534672",208,330,344,195,2,0,2,6,7,4,6,"","","","","","",1.67,2.1,1.73,2,0,0,5,16,45,46,54,55,36.84210526315789,40,60,63.1578947368421
"28423060",2026,4,"WTA Chall",1774180200,"22 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Nahimana S.","Sorribes Tormo S.","413935","355591",212,506,336,107,2,0,2,5,7,4,6,"","","","","","",3.4,1.3,3,1.36,0,1,3,6,42,52,48,58,55.55555555555556,50,50,44.44444444444444
"51635445",2026,4,"WTA Chall",1774180500,"22 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Detiuc A.","Toth A. K.","503957","360863","",308,"",216,2,0,2,0,6,3,6,"","","","","","",9,1.04,7,1.08,0,0,7,2,26,61,39,74,100,63.63636363636363,36.36363636363637,0
"57837200",2026,4,"WTA Chall",1774185600,"22 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Radisic N.","Hercog P.","810285","403306",812,303,38,219,2,1,2,6,2,2,6,2,6,"","","","",8.5,1.05,7,1.08,1,1,3,3,52,62,38,48,80,66.66666666666666,33.33333333333333,20
"45727890",2026,2,"WTA Tour",1774191900,"22 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Ostapenko J.","Paolini J.","762485","324333",24,7,1655,4232,1,2,1,5,7,6,2,7,5,"","","","",2.2,1.67,2.1,1.73,12,8,7,4,56,49,51,44,44.44444444444444,66.66666666666666,33.33333333333333,55.55555555555556
"74620888",2026,2,"WTA Tour",1774191900,"22 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Alexandrova E.","Cristian J.","558914","885728",11,36,2918,1367,2,1,2,3,6,6,4,6,7,"","","","",1.44,2.75,1.53,2.5,7,3,6,2,57,59,41,43,66.66666666666666,38.46153846153847,61.53846153846154,33.33333333333333
"97231311",2026,2,"WTA Tour",1774195800,"22 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Fernandez L.","Pegula J.","914953","814118",25,5,1598,6678,2,0,2,2,6,2,6,"","","","","","",5.5,1.14,4.33,1.22,2,7,2,2,51,74,26,49,0,50,50,100
"35755164",2026,2,"WTA Tour",1774201200,"22 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Svitolina E.","Baptiste H.","568896","987862",8,45,4020,1244,2,0,2,3,6,5,7,"","","","","","",1.22,4.33,1.3,3.5,1,3,3,4,48,59,41,52,33.33333333333333,83.33333333333334,16.666666666666664,66.66666666666666
"51918018",2026,2,"WTA Tour",1774203000,"22 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Jovic I.","Gibson T.","388459","828867",17,68,2070,950,2,0,2,2,6,2,6,"","","","","","",1.5,2.63,1.53,2.5,3,2,3,1,53,79,21,47,"",50,50,""
"26827397",2026,2,"WTA Tour",1774208400,"22 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Rybakina E.","Kostyuk M.","350535","756180",2,28,7783,1528,1,2,0,6,3,6,4,"","","","","","",1.22,4.33,1.33,3.4,1,3,2,3,73,62,38,27,20,0,100,80
"91001046",2026,2,"WTA Tour",1774214700,"22 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Zheng Q.","Keys M.","809492","731934",26,18,1553,2026,1,2,1,4,6,6,2,6,4,"","","","",2.1,1.73,2.1,1.73,11,4,3,5,65,62,38,35,30.76923076923077,16.666666666666664,83.33333333333334,69.23076923076923
"21344728",2026,2,"WTA Tour",1774221000,"22 Mar 2026","Miami WTA","1/16-finals","hard",1,"FINISHED","FINISHED","Sabalenka A.","McNally C.","716715","520895",1,72,11025,903,1,2,0,6,4,6,2,"","","","","","",1.05,11,1.11,6.5,3,3,2,4,61,47,53,39,62.5,66.66666666666666,33.33333333333333,37.5
"12853152",2026,4,"WTA Chall",1774256700,"23 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Noha Akugue N.","Ristic M.","302517","111423",193,270,378,250,2,0,2,1,6,1,6,"","","","","","",1.5,2.5,1.53,2.38,0,0,4,1,32,63,37,68,0,62.5,37.5,100
"69587898",2026,4,"WTA Chall",1774256700,"23 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Wuerth T.","Toth A. K.","605419","360863",231,308,309,216,2,1,2,2,6,6,1,4,6,"","","","",2.1,1.67,2,1.73,1,1,1,6,51,53,47,49,29.411764705882355,66.66666666666666,33.33333333333333,70.58823529411765
"36498393",2026,4,"WTA Chall",1774257000,"23 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Niemeier J.","Hercog P.","534672","403306",330,303,195,219,2,0,2,0,6,1,6,"","","","","","",2.2,1.62,2.1,1.67,2,2,6,0,41,80,20,59,"",60,40,""
"71402054",2026,4,"WTA Chall",1774262400,"23 Mar 2026","Dubrovnik Chall. Women","1/16-finals","clay",2,"FINISHED","FINISHED","Maristany G.","Erjavec V.","216320","890144",168,91,434,821,2,0,2,5,7,4,6,"","","","","","",2.75,1.4,2.63,1.44,1,0,8,3,46,51,49,54,40,75,25,60
"24192461",2026,4,"WTA Chall",1774262400,"23 Mar 2026","Dubrovnik Chall. Women","1/16-finals","clay",2,"FINISHED","FINISHED","Salkova D.","Quevedo K.","125061","937862",129,133,613,591,2,0,2,1,6,6,7,"","","","","","",1.62,2.2,1.67,2.1,0,1,4,4,43,56,44,57,66.66666666666666,53.84615384615385,46.15384615384615,33.33333333333333
"45531017",2026,4,"WTA Chall",1774264800,"23 Mar 2026","Dubrovnik Chall. Women - Qualification","Qualifier","clay",2,"FINISHED","FINISHED","Sorribes Tormo S.","Petkovic A.","355591","267472",506,"",107,"",1,2,0,6,0,6,0,"","","","","","",1.01,12,1.04,9,1,0,1,0,79,29,71,21,85.71428571428571,0,100,14.285714285714285
"63995755",2026,4,"WTA Chall",1774269000,"23 Mar 2026","Dubrovnik Chall. Women","1/16-finals","clay",2,"FINISHED","FINISHED","Chwalinska M.","Zidansek T.","679599","688936",128,130,621,604,2,0,2,3,6,1,6,"","","","","","",1.5,2.5,1.57,2.25,0,1,1,5,34,54,46,66,66.66666666666666,53.333333333333336,46.666666666666664,33.33333333333333
"55521211",2026,4,"WTA Chall",1774270200,"23 Mar 2026","Dubrovnik Chall. Women","1/16-finals","clay",2,"FINISHED","FINISHED","Radivojevic L.","Charaeva A.","272547","461549",144,135,540,579,2,0,2,2,6,2,6,"","","","","","",1.57,2.25,1.62,2.2,2,1,4,4,44,61,39,56,20,45.45454545454545,54.54545454545454,80
"19596642",2026,4,"WTA Chall",1774270800,"23 Mar 2026","Dubrovnik Chall. Women","1/16-finals","clay",2,"FINISHED","FINISHED","Kabbaj Y.","Lamens S.","928485","689373",364,119,177,694,2,0,2,3,6,6,7,"","","","","","",8,1.06,5.5,1.13,0,1,8,14,44,49,51,56,37.5,44.44444444444444,55.55555555555556,62.5
"39736534",2026,4,"WTA Chall",1774274400,"23 Mar 2026","Dubrovnik Chall. Women","","clay",2,"FINISHED","CANCELED","Sherif M.","Koevermans A.","729721","898497",107,157,759,473,"","","","","","","","","","","","","",1.57,2.25,1.62,2.2,0,0,0,0,0,0,0,0,"","","",""
"91448546",2026,4,"WTA Chall",1774275000,"23 Mar 2026","Dubrovnik Chall. Women","1/16-finals","clay",2,"FINISHED","FINISHED","Sherif M.","Noha Akugue N.","729721","302517",107,193,759,378,1,2,0,6,4,6,4,"","","","","","",1.44,2.63,"","",0,0,3,4,53,44,56,47,100,44.44444444444444,55.55555555555556,0
"63381660",2026,4,"WTA Chall",1774275900,"23 Mar 2026","Dubrovnik Chall. Women","1/16-finals","clay",2,"FINISHED","FINISHED","Romero Gormaz L.","Gjorcheska L.","275150","501465",141,185,552,387,1,2,0,6,3,6,3,"","","","","","",1.4,2.75,1.44,2.63,2,2,6,8,59,41,59,41,60,33.33333333333333,66.66666666666666,40
